"EnsemblID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000286019",293.864551828028,-1.32237409766624,0.169019797925779,-7.82378226630542,5.1259435446477e-15,4.00140761324228e-14
"ENSG00000120896",2089.86104269461,0.631221400243392,0.0806926080643623,7.82254304805609,5.17667431570482e-15,4.03917134646945e-14
"ENSG00000175787",92.5537703717779,-2.45624854995287,0.314119876369367,-7.81946236049267,5.30494208058147e-15,4.13737255539168e-14
"ENSG00000153310",1331.08437626113,0.645657112456873,0.0825729490396208,7.81923281130566,5.31462389079922e-15,4.14304028706647e-14
"ENSG00000090054",1769.11013205042,0.683362628589717,0.0874176154137464,7.81721882203456,5.40031809638858e-15,4.20793178464284e-14
"ENSG00000169908",5308.85976815955,-0.420066861948225,0.0537417140500801,-7.8164023863619,5.43544318135629e-15,4.23337876104e-14
"ENSG00000132481",410.12944288863,-1.15008447423845,0.147240550153238,-7.81092214774747,5.6771075413471e-15,4.41959215945706e-14
"ENSG00000160691",13192.9729255536,0.371779578296572,0.0476148166585983,7.80806489211663,5.80726859051956e-15,4.51887140481336e-14
"ENSG00000131149",1256.25311487915,-0.626643880799462,0.0802747317221032,-7.80624073548812,5.89189899425282e-15,4.58264745890253e-14
"ENSG00000196204",198.863705227779,-1.49134381569521,0.191052052780305,-7.80595546602234,5.90524317532022e-15,4.59094528328701e-14
"ENSG00000165416",1018.23456933635,0.773369533539534,0.0991077184194182,7.80332294874026,6.02979803931234e-15,4.68565555971563e-14
"ENSG00000148773",19779.2191204463,-0.403379763188915,0.0516966660340344,-7.80281968131853,6.05390235994897e-15,4.70225698017222e-14
"ENSG00000005893",2454.34292567211,0.581305030441936,0.0745206177941933,7.80059328073945,6.16168014806635e-15,4.78380579097387e-14
"ENSG00000125753",3742.18921976924,0.484848615226218,0.0621684630126706,7.79894807963004,6.2425339888941e-15,4.84438707288308e-14
"ENSG00000198618",504.460146470257,0.992387156158599,0.127249319008868,7.79876202001081,6.25174340970552e-15,4.84934057069292e-14
"ENSG00000116120",2159.03072184311,0.560123393606786,0.0718258926306378,7.79834921770065,6.27222372362736e-15,4.86302822638944e-14
"ENSG00000110274",1081.65866615825,-0.719808351367159,0.0923287947188731,-7.79614153481439,6.38287935454331e-15,4.94658735163749e-14
"ENSG00000197044",49.19277956122,-3.37160259745947,0.432552430897739,-7.79466801391425,6.45780358621174e-15,5.00239250258335e-14
"ENSG00000287562",61.3827129735892,-2.92068323176102,0.374724986068492,-7.79420465767176,6.48154230886192e-15,5.01851547542658e-14
"ENSG00000197933",51.5589865163736,-3.44250658896476,0.441693868659558,-7.7938745208576,6.49850829682648e-15,5.02938228944288e-14
"ENSG00000151065",87.6046479719215,-2.37339933105167,0.304588031475329,-7.79216215277949,6.58721204936933e-15,5.09573419040032e-14
"ENSG00000157593",1649.30574295116,0.552073309620941,0.0708534530194891,7.79176294300133,6.60806253051433e-15,5.109560022468e-14
"ENSG00000125875",577.107985525911,-0.902733348803343,0.115865458316683,-7.79122062708282,6.63649145469277e-15,5.12923064773056e-14
"ENSG00000213553",169.26305084264,1.57631154878835,0.202342545609331,7.79031193880394,6.68439618662356e-15,5.16392930076934e-14
"ENSG00000071859",1645.93994353491,0.696107441062627,0.0894094170476302,7.78561659441082,6.93740329687587e-15,5.35697415696653e-14
"ENSG00000156113",862.667433432801,0.786384141028778,0.101020090259293,7.78443316582203,7.0026449513798e-15,5.40492047124492e-14
"ENSG00000044574",11264.8422383244,0.381731157059406,0.0490634376697962,7.78035896360362,7.23190499895246e-15,5.57936267859831e-14
"ENSG00000126005",939.728612302065,0.745405439922504,0.0958182465122343,7.7793684089943,7.28875167251299e-15,5.62069218862822e-14
"ENSG00000230733",52.598094554455,-3.63470348051104,0.467303266743581,-7.77803995644969,7.36568081736359e-15,5.67746412687891e-14
"ENSG00000168710",3335.32603869038,0.437442485974299,0.0562603798583771,7.77532051997272,7.5256610540452e-15,5.79817208645297e-14
"ENSG00000187840",1171.6176679935,0.696416828690309,0.0895756164669762,7.77462501692139,7.56712256645308e-15,5.82749950606831e-14
"ENSG00000127022",19837.1108207853,0.421152431375676,0.0541709904673082,7.77450121813517,7.57452620461484e-15,5.82788061341023e-14
"ENSG00000168495",702.683437355587,-0.828937002856876,0.10662296215169,-7.77446983397034,7.57640422949534e-15,5.82788061341023e-14
"ENSG00000186001",1019.75789641788,-0.971413385489278,0.12494952519843,-7.77444639302628,7.57780723191411e-15,5.82788061341023e-14
"ENSG00000106346",375.737398835288,-1.00639721262249,0.129463465293982,-7.77360014531662,7.62862899955788e-15,5.86433765118343e-14
"ENSG00000090863",3321.19840452045,0.444558498998031,0.0571996163703848,7.77205385643463,7.72235999783924e-15,5.93373277397786e-14
"ENSG00000134815",1197.90979177091,-0.728956790235981,0.0938053679787909,-7.77094963692052,7.78998698514486e-15,5.98301686173301e-14
"ENSG00000141753",512.775924996286,0.881420783029061,0.113445825255158,7.76953035553848,7.87776630192117e-15,6.04772770507219e-14
"ENSG00000025772",1686.78637432138,0.574017680326297,0.0738954870208754,7.76796667114647,7.9756039236912e-15,6.12009893214193e-14
"ENSG00000245910",638.453669169031,0.779204596938337,0.100338002045554,7.76579741526622,8.11331426922012e-15,6.2229882088189e-14
"ENSG00000136156",1398.66775273011,0.616110045938615,0.0793566902056412,7.76380723971799,8.24171294589678e-15,6.3186465918542e-14
"ENSG00000127445",1158.20862298386,0.737602611251468,0.0950175406252558,7.76280470319195,8.30714819141663e-15,6.36596912319458e-14
"ENSG00000005100",1488.90998333328,-0.614283278531331,0.0791345511759774,-7.76251674398587,8.32603753700835e-15,6.37759607410666e-14
"ENSG00000173638",981.897969331461,-0.707130772342915,0.0911339480379655,-7.75924655484399,8.54354154362822e-15,6.54128004487162e-14
"ENSG00000105497",78.9323891424482,-2.64699619798194,0.341150211262387,-7.75903432152962,8.55784907279184e-15,6.54931197105095e-14
"ENSG00000181029",981.125724986332,0.834902784002473,0.107621793733719,7.75774826861011,8.64505298138163e-15,6.61309937826776e-14
"ENSG00000186017",150.064963881492,-1.79569827554118,0.231480343052665,-7.75745470159701,8.66508126613598e-15,6.62546632639756e-14
"ENSG00000124588",1683.87979330469,0.652070082139599,0.0840707149530966,7.75620954934654,8.75053920956033e-15,6.68782858608624e-14
"ENSG00000054148",639.507512205353,0.957822304915826,0.12351068703735,7.75497511908568,8.83607989423498e-15,6.75019852294229e-14
"ENSG00000140987",154.765910445758,-1.71151012810947,0.220742417732264,-7.75342657606181,8.94455167587132e-15,6.8300230375879e-14
"ENSG00000225830",2545.32152480023,-0.539761011003318,0.0696220876300823,-7.75272660410858,8.99401210466637e-15,6.86473575141751e-14
"ENSG00000048707",1414.03352647235,-0.722047120062829,0.0931376681317948,-7.75247152463698,9.01210300281325e-15,6.87424409956223e-14
"ENSG00000122644",195.16220868913,-1.41426395328142,0.182428282742166,-7.75243801028517,9.01448258772293e-15,6.87424409956223e-14
"ENSG00000168615",4094.47086916958,0.599213610933282,0.0772990058173985,7.75189285550178,9.05327659589533e-15,6.90076054341946e-14
"ENSG00000099822",1176.62993789878,0.727675834516304,0.0938854299234567,7.75067904689329,9.14024411864403e-15,6.96395686446245e-14
"ENSG00000162971",205.671018973833,-1.3487457821501,0.174060418665482,-7.74872192363383,9.28220355145794e-15,7.06897685467888e-14
"ENSG00000172216",578.056982556366,-0.903694023596966,0.116643661267654,-7.74747649187148,9.37366800928768e-15,7.13546564788633e-14
"ENSG00000187713",362.39977581462,-1.07263288455011,0.13847756173739,-7.74589667157965,9.49096695673888e-15,7.22155259617409e-14
"ENSG00000100056",278.571745547832,-1.16106555695744,0.149963019467682,-7.74234582018174,9.75990915837859e-15,7.42289544944414e-14
"ENSG00000158748",159.360044080995,-1.52489435540598,0.197022768836981,-7.73968594801189,9.96626808572346e-15,7.5764832882075e-14
"ENSG00000138180",2041.55881905271,-0.512532849223784,0.0662315298947524,-7.73850234228687,1.00594696834683e-14,7.64394954955486e-14
"ENSG00000114023",684.770705398357,0.78690770122644,0.101740956410052,7.73442406079732,1.03872258999475e-14,7.88950960563523e-14
"ENSG00000183691",384.278474273416,-0.978403455799621,0.126506546786653,-7.73401440993918,1.04207230986856e-14,7.91144986403747e-14
"ENSG00000141552",1097.11555120375,0.772865270604283,0.09995134816208,7.73241466789435,1.05525553319771e-14,8.00799400203732e-14
"ENSG00000124508",172.553899661227,-1.59068298813949,0.205732890228068,-7.73178749579671,1.06046862462878e-14,8.04399675569435e-14
"ENSG00000309183",75.8017111907642,2.28222856960905,0.295185896048328,7.73149598324778,1.06290031329072e-14,8.0588791760681e-14
"ENSG00000301612",142.588017857578,1.65085519872079,0.213650063990827,7.72691179157177,1.1018694048994e-14,8.35065161186571e-14
"ENSG00000105698",1923.29443720762,0.514823722783387,0.0666378767202512,7.72569217570723,1.11247167734642e-14,8.42727992932002e-14
"ENSG00000079432",1502.58104457913,-0.671378011381681,0.0869484560845156,-7.72156334471412,1.14911470014923e-14,8.70101942857922e-14
"ENSG00000119725",460.000017176046,-0.969024851618149,0.125562744491217,-7.71745516988069,1.18675248320525e-14,8.98204636384461e-14
"ENSG00000009307",12664.4802845967,0.593931974885643,0.0769603579339088,7.71737542327562,1.18749496971809e-14,8.98370312628879e-14
"ENSG00000172803",56.724812178634,2.57323409665366,0.333537457395191,7.71497785211206,1.21003243905406e-14,9.15017037870846e-14
"ENSG00000166169",213.723026869007,-1.47375494839199,0.191115615035189,-7.71132671770766,1.24516439944799e-14,9.41168756199499e-14
"ENSG00000004779",868.789898962019,0.794435981311736,0.103024642544552,7.71112582087524,1.24712633396562e-14,9.42236619911146e-14
"ENSG00000198081",88.3749832544489,-2.73274797595366,0.354427663537057,-7.71031230655599,1.25510216278891e-14,9.47845198465322e-14
"ENSG00000183665",149.829207314735,-1.63339491675292,0.211881794278253,-7.70899133791491,1.26816020068101e-14,9.57285205599856e-14
"ENSG00000167447",324.489117494356,-1.41571180018242,0.183716921457541,-7.70594123258054,1.2988239283076e-14,9.80000921807464e-14
"ENSG00000115884",980.114923192291,0.772967359017724,0.100357129301576,7.70216689533768,1.33778000907546e-14,1.00895074266886e-13
"ENSG00000204310",2306.87205700452,0.53653870880937,0.0696957106495758,7.69830314963057,1.37884942110451e-14,1.03946829381859e-13
"ENSG00000106348",2937.53889628245,0.622247088119072,0.0808345137512951,7.6977897094,1.38439954094923e-14,1.04319399752336e-13
"ENSG00000155380",4738.94622154497,0.702330236813417,0.091248806547578,7.69687038533721,1.39439209757189e-14,1.05026249386034e-13
"ENSG00000080345",2817.74028673308,-0.726507418714951,0.0944171649805459,-7.69465402678256,1.41877542164027e-14,1.06815922266361e-13
"ENSG00000103353",1649.44497004803,0.667667334293339,0.0867983876681478,7.69216286419973,1.44668298508265e-14,1.08821510995388e-13
"ENSG00000157557",142.150271900816,-1.91272764862017,0.24865752193656,-7.69221712548138,1.44606940092832e-14,1.08821510995388e-13
"ENSG00000273749",2599.70184429758,0.475697424739328,0.0618598803819053,7.68991827663597,1.47229038630424e-14,1.1069920441809e-13
"ENSG00000186193",2038.25712210494,-0.577787783504398,0.0751410937312041,-7.68937148521246,1.47859570564493e-14,1.11124595345842e-13
"ENSG00000149483",201.309463969963,-1.51254397103798,0.196756386473913,-7.68739453973719,1.50161529819881e-14,1.12805233303394e-13
"ENSG00000116030",2068.95410431351,0.506865283626354,0.0659435385746224,7.68635251583868,1.51389018116733e-14,1.13677583056757e-13
"ENSG00000168286",328.739668514753,-1.04850324804683,0.136415276867265,-7.68611311082884,1.51672425189597e-14,1.1384057180241e-13
"ENSG00000160767",2540.52646964863,0.557926346030454,0.0726492671000478,7.67972435650473,1.59431264219302e-14,1.1961178974529e-13
"ENSG00000197961",968.68524824075,-0.67651763338152,0.0880938389572946,-7.67951131871409,1.59696606195658e-14,1.19758495153195e-13
"ENSG00000183255",4665.09857031472,0.432313678708836,0.0562983794377502,7.67897198864935,1.60370294211721e-14,1.20211162432709e-13
"ENSG00000160294",2075.20736876922,-0.607895619040324,0.0791736657733492,-7.67800269322567,1.61588095931e-14,1.2107111571983e-13
"ENSG00000196923",3287.81481048691,0.497112310543782,0.0647563947053638,7.67665205584099,1.63300191450567e-14,1.22300510035305e-13
"ENSG00000103260",730.442413442616,0.970416294330902,0.126457458164361,7.67385576475542,1.66901748826219e-14,1.24943289980814e-13
"ENSG00000163161",1067.08402452686,-0.750786946123792,0.0978683298881796,-7.67139836739434,1.70131254799681e-14,1.27305367198121e-13
"ENSG00000146223",4598.1892264823,-0.407549249715757,0.0531350066980455,-7.67007054373342,1.71901781048816e-14,1.2857413946101e-13
"ENSG00000189420",89.2786983452932,-2.2969265546461,0.299485415214618,-7.66957734152118,1.72564025694894e-14,1.29013226704705e-13
"ENSG00000135390",1021.30177512873,0.70722647373948,0.0922262001991957,7.66839002595759,1.74168598909626e-14,1.3015613327924e-13
"ENSG00000007516",425.385449013845,0.918124238006734,0.119731037020573,7.66822254992225,1.74396108986053e-14,1.30269413930461e-13
"ENSG00000177889",1380.87994697744,0.573436947255296,0.0747843088430545,7.66787787607605,1.7486525624513e-14,1.30563014214706e-13
"ENSG00000166436",177.722762802822,-1.56456727065571,0.204063768977086,-7.66705073859236,1.75996171989354e-14,1.31350253109758e-13
"ENSG00000267534",59.7401082899624,-2.85416973022361,0.372360333683066,-7.66507458512735,1.78727309380224e-14,1.33330572797647e-13
"ENSG00000264112",506.939932371436,-0.886322315190338,0.115643012904662,-7.66429629363804,1.79814351886269e-14,1.34083209459566e-13
"ENSG00000111364",415.122306293769,-1.06890156507798,0.139516431555004,-7.6614743737663,1.83810558832792e-14,1.37003543373286e-13
"ENSG00000293237",214.972461259785,-1.43699317695954,0.187566354540249,-7.66125236310002,1.84128636652911e-14,1.37181031163293e-13
"ENSG00000156110",941.021566971831,0.673300964785706,0.0879325745765667,7.65701411596261,1.90305723617667e-14,1.41721597475344e-13
"ENSG00000125870",1042.02052807742,0.613466032767794,0.0801253182375004,7.65633193430086,1.91318844730142e-14,1.42414261947062e-13
"ENSG00000113593",558.910293192675,-0.919675206787536,0.120174129768975,-7.65285514074896,1.96565302967272e-14,1.46192781461311e-13
"ENSG00000116489",5316.54875694445,0.389396394250457,0.0508821490403949,7.65290777992334,1.96484825426998e-14,1.46192781461311e-13
"ENSG00000111144",1101.51583784356,0.601935637816212,0.0786821411061011,7.6502193427161,2.00636782392407e-14,1.49156235367804e-13
"ENSG00000162065",298.269429690792,-1.20283096303515,0.157256251401546,-7.6488594400218,2.02769732368818e-14,1.50676616196803e-13
"ENSG00000083812",223.88566140974,-1.31906947420522,0.172531965555881,-7.64536281700208,2.08356983857776e-14,1.54761434157217e-13
"ENSG00000176055",199.374795370603,-1.31270419347912,0.171709735975644,-7.64490252122525,2.09103679659219e-14,1.55248850523275e-13
"ENSG00000138175",438.436985045988,0.927846673848117,0.121383307905406,7.64393959811335,2.10674265495559e-14,1.56347277135501e-13
"ENSG00000165983",476.106382877003,-1.06277792456906,0.139042315163081,-7.64355745459606,2.11300776084788e-14,1.56744432168733e-13
"ENSG00000103275",2595.02355134089,0.48864919519139,0.0639301962217939,7.64348029679297,2.11427495737114e-14,1.5677065565503e-13
"ENSG00000075142",970.993779139828,0.689655598442127,0.0903009349247881,7.63730296941603,2.21819114999885e-14,1.64404854218921e-13
"ENSG00000257315",1514.05126848073,-0.875297526124314,0.114612608828797,-7.63700900859687,2.2232595012453e-14,1.64709354587076e-13
"ENSG00000187147",620.669357157508,-0.840158725396709,0.110038140813567,-7.63515922011217,2.25541518164017e-14,1.6701948073622e-13
"ENSG00000090013",977.606401625935,0.678077872111387,0.0888309666065729,7.63335014820399,2.28730540308496e-14,1.69297095214197e-13
"ENSG00000171017",240.131049091378,-1.53592524349059,0.201213717776387,-7.63330284070141,2.28814526052992e-14,1.69297095214197e-13
"ENSG00000185164",1682.45311781931,0.52089984820023,0.0682867432729691,7.6281255077283,2.3819161549166e-14,1.76159126664048e-13
"ENSG00000113838",210.085405175295,-1.3338974700031,0.174881616118028,-7.62743105657741,2.39477802183953e-14,1.77034042648525e-13
"ENSG00000173153",704.630204559899,-0.756209410962712,0.0991830675405269,-7.62438014587238,2.45209770836876e-14,1.8119333540134e-13
"ENSG00000189308",240.9552241917,-1.29893534020798,0.170367782732478,-7.6243014927749,2.4535931255699e-14,1.81225789274767e-13
"ENSG00000160688",667.673388994338,-0.792319005340679,0.103933884325373,-7.62329831588186,2.4727452129504e-14,1.82561800188481e-13
"ENSG00000141577",559.584253008674,0.92743443425891,0.121672115157915,7.62240742716784,2.48987678582438e-14,1.83747552220107e-13
"ENSG00000274641",50.1144130785223,2.97610040030527,0.390474836976681,7.62174695647035,2.50265278195293e-14,1.84610990682495e-13
"ENSG00000179051",4948.63049401722,-0.469035770547181,0.0615588310296884,-7.61930924778243,2.55036790241848e-14,1.88049903178755e-13
"ENSG00000176018",207.432813127475,-1.64892043759522,0.216562417303799,-7.61406553419691,2.65606017777389e-14,1.95758936985586e-13
"ENSG00000140575",6390.26058823777,0.465645313998305,0.0611750347389261,7.61168859135951,2.70537772329472e-14,1.99308162199617e-13
"ENSG00000294961",712.093659282,0.790834873914573,0.103916865542688,7.61026489573733,2.73534713654593e-14,2.01429554372769e-13
"ENSG00000164465",120.896811172159,-2.06648904115732,0.27159174851776,-7.60880642521503,2.76638714004112e-14,2.03627930282392e-13
"ENSG00000164692",1019.62273026274,0.652785037324558,0.0857998125732668,7.60823383812321,2.77866774272163e-14,2.04444172940042e-13
"ENSG00000122779",623.153075157067,-0.82477878170147,0.108415233301352,-7.60759126357183,2.79251326392505e-14,2.05374807468607e-13
"ENSG00000189280",154.096383141738,-1.58148730273867,0.207884996649346,-7.60751053817643,2.79425744046221e-14,2.05415034976223e-13
"ENSG00000171135",197.828580906602,-1.44055883386133,0.189363005187869,-7.6073931781561,2.79679506677823e-14,2.05513532144672e-13
"ENSG00000138119",15625.7648859803,0.331531501711398,0.0435824766260824,7.60699086827456,2.80551125887188e-14,2.06065762755667e-13
"ENSG00000126698",1901.91581732233,0.602430364608549,0.0792235163173922,7.6041861383057,2.86702358669981e-14,2.10493755672209e-13
"ENSG00000273759",70.0799248508651,2.25541834176427,0.296722937790474,7.60109197677497,2.93642305778185e-14,2.15496778551843e-13
"ENSG00000165775",523.435234773302,0.86663947380794,0.11401640757714,7.60100666407681,2.93835977156362e-14,2.15546716376608e-13
"ENSG00000143457",272.830029774835,-1.32299401544323,0.174073669179778,-7.60019606455746,2.95682426835883e-14,2.16808507677354e-13
"ENSG00000101544",1032.12581964293,-0.779883321339379,0.102618206094866,-7.5998533887682,2.96466429164418e-14,2.17290516514442e-13
"ENSG00000179271",1802.43041276973,0.713739532907694,0.0939296037146879,7.59866436864446,2.99202656232031e-14,2.19202355919265e-13
"ENSG00000065717",973.313553888543,0.649830171685215,0.0855332995869081,7.59739393690688,3.02153679443934e-14,2.2126986051639e-13
"ENSG00000080031",150.462546002488,-1.80264751498585,0.237340123471592,-7.59520762279211,3.07299323045026e-14,2.24846131548254e-13
"ENSG00000214753",2843.82639495713,0.447030823224199,0.0588567863083283,7.59522990063328,3.07246458475395e-14,2.24846131548254e-13
"ENSG00000163159",581.736017610073,-0.883959004861527,0.116397653694585,-7.59430260665687,3.09454475913863e-14,2.26326508854649e-13
"ENSG00000112081",5656.9560256321,-0.377405839035306,0.0497354843603469,-7.58826105524378,3.24227190844481e-14,2.3702983129568e-13
"ENSG00000135521",727.375697831036,-0.743038589599509,0.0979753365402631,-7.58393505792303,3.35229000754946e-14,2.4496844952953e-13
"ENSG00000171729",82.1000388573479,-2.21699143154976,0.29244061206803,-7.58099709842632,3.42909269600737e-14,2.50474127194953e-13
"ENSG00000065970",330.117434441148,-1.04781746463131,0.138244303208814,-7.57946215728405,3.46990391107897e-14,2.53347282154438e-13
"ENSG00000230319",33.3837523938128,5.17952387364897,0.683406284516086,7.57898191895697,3.48277037662543e-14,2.54178537312374e-13
"ENSG00000110880",4515.10386953936,0.455305155499465,0.0600811097005733,7.57817486675218,3.50449854128719e-14,2.55655552599514e-13
"ENSG00000243449",344.552445381527,1.15805137611857,0.152901258768236,7.57385116020472,3.62319510109177e-14,2.64202216508851e-13
"ENSG00000153904",2804.04851238748,0.459491453989792,0.0606831599421449,7.57197638402268,3.67588300934537e-14,2.67930334215581e-13
"ENSG00000163320",762.977787384712,-0.94714884163696,0.125119830163282,-7.569933881791,3.73414235774587e-14,2.7206120838303e-13
"ENSG00000162704",2919.37595761589,0.453782050213897,0.0599484069011711,7.56954310665814,3.7453916687175e-14,2.72764984091065e-13
"ENSG00000162585",985.006330838193,0.764410246349195,0.101031750890564,7.56603978067442,3.84774264559173e-14,2.80099992842863e-13
"ENSG00000138629",664.985249328518,0.85211087768707,0.112630395570421,7.5655498977121,3.86227221683041e-14,2.81038450790399e-13
"ENSG00000168610",4404.03232899943,0.407941848552945,0.0539392655455315,7.56298485763754,3.9392347701209e-14,2.86517126688149e-13
"ENSG00000178409",348.274703744269,-1.05585939415707,0.13961276722093,-7.56277105005897,3.94571761701829e-14,2.86867046071185e-13
"ENSG00000100580",822.851686904096,-0.735579968278482,0.0972809535504565,-7.56139759564507,3.98761292120236e-14,2.89790184252394e-13
"ENSG00000120509",706.37217738456,0.732433660252311,0.0969174072661656,7.55729729996613,4.11530624077357e-14,2.98943372054161e-13
"ENSG00000160949",1634.27877948118,0.633200817622326,0.0837942679907251,7.55661255603322,4.13701914660062e-14,3.00393459658796e-13
"ENSG00000126215",930.577930240366,-0.790474099644131,0.104623510001867,-7.55541560047091,4.17524492916204e-14,3.03040831195272e-13
"ENSG00000104689",350.195496809996,-1.1008698405136,0.145720612235884,-7.55466109853819,4.19951882697672e-14,3.04673759125863e-13
"ENSG00000160993",82.0017056005851,-2.23347994009189,0.29574692575354,-7.55199714891765,4.2863387340235e-14,3.10841081988061e-13
"ENSG00000136152",357.315027601557,1.55582545358064,0.206064422102853,7.55018958490605,4.346251053207e-14,3.15052706256551e-13
"ENSG00000093010",1481.22572801705,0.729042124098683,0.0965966599044768,7.54728087720242,4.44439416961333e-14,3.22030891732371e-13
"ENSG00000159346",2004.75606682623,0.514096076639818,0.0681416289625739,7.54452284846581,4.53946445044613e-14,3.28780629129399e-13
"ENSG00000119917",111.126932698283,-1.81044482331658,0.239983084002657,-7.54405182698848,4.55589944971285e-14,3.29831741595667e-13
"ENSG00000170260",134.179393643513,-1.76532625671494,0.234106697404493,-7.54069095966433,4.67487787868362e-14,3.38302634510559e-13
"ENSG00000162521",3311.94183898097,0.436637659209847,0.0579053461804155,7.54054138368186,4.6802434513191e-14,3.38548132958403e-13
"ENSG00000163481",225.729759678867,-1.8328324231966,0.243192913134752,-7.5365371448182,4.82615544314192e-14,3.48955647254231e-13
"ENSG00000134590",1352.15063741633,0.681914883873909,0.0904987465596049,7.53507545460623,4.88052530921193e-14,3.52738219273202e-13
"ENSG00000213928",149.648980456479,-1.57071321641386,0.208519845602726,-7.5326797402603,4.97094290653246e-14,3.59121845853827e-13
"ENSG00000204262",18126.5850684235,0.410177334128406,0.0544723437562247,7.53001075121783,5.07361451705899e-14,3.66385007928022e-13
"ENSG00000104824",8858.77702661169,0.402322112155599,0.0534343939398438,7.52927248709007,5.10238057464163e-14,3.68307302901561e-13
"ENSG00000189057",295.29009520219,-1.20559194169551,0.160165629350673,-7.52715764663799,5.18567475234878e-14,3.74162352400338e-13
"ENSG00000100014",800.96819383058,-0.881775408544325,0.117196697797488,-7.52389295189871,5.3168882046622e-14,3.83307427796614e-13
"ENSG00000100983",1330.90629180656,0.582066798641767,0.0773623195464182,7.52390572121511,5.31636867990074e-14,3.83307427796614e-13
"ENSG00000173473",4332.1746205945,0.47177964641441,0.0627308575202804,7.52069499865975,5.44858223791508e-14,3.92636598228253e-13
"ENSG00000175182",295.775230644529,-1.13389410037093,0.15084269487841,-7.51706339697078,5.60202568218475e-14,4.03524587132351e-13
"ENSG00000196976",664.301288749379,0.893397675320658,0.118876453021124,7.51534599675432,5.67606171405079e-14,4.08685971001609e-13
"ENSG00000126653",438.639334082639,-1.16192991183918,0.154707255733287,-7.51050690112641,5.8898850158538e-14,4.23903721065518e-13
"ENSG00000100426",841.882761825077,-0.69055596362988,0.0919684695103026,-7.50861645634455,5.97555153122274e-14,4.29888944120419e-13
"ENSG00000104957",251.106535262923,-1.36695419398202,0.182057179616157,-7.5083783944366,5.98642590253329e-14,4.30490761255936e-13
"ENSG00000072506",741.637986661291,0.763964146564307,0.101749394714814,7.50829180562271,5.99038599485213e-14,4.30595068704117e-13
"ENSG00000133872",1677.10918619577,0.516743936708074,0.0688450978773216,7.50589297772347,6.10112491675836e-14,4.38371446070938e-13
"ENSG00000127511",970.637007663939,-0.810212350744225,0.107946350062783,-7.50569472958555,6.11036631816954e-14,4.38851675542708e-13
"ENSG00000185043",1158.69002116833,0.759518175679827,0.101204589254037,7.50477998357696,6.15318605557005e-14,4.4174211858356e-13
"ENSG00000189298",50.6060584096116,-3.21648363315072,0.428687212044448,-7.5031014286874,6.23252876945938e-14,4.47251060754429e-13
"ENSG00000204439",224.594576795737,-1.27618713333093,0.17009798375009,-7.50265879227542,6.25361855526347e-14,4.4857686944486e-13
"ENSG00000091140",1594.22681244596,0.544436246266346,0.0725688160738276,7.50234433633954,6.2686436831912e-14,4.49466729277871e-13
"ENSG00000112742",1034.64107194938,-0.64987058028202,0.0866403321101038,-7.50078588637166,6.34363390280464e-14,4.54653594420727e-13
"ENSG00000177192",528.208377321534,-0.914426254760072,0.121924459309689,-7.49994102854637,6.38465508924758e-14,4.57402555412568e-13
"ENSG00000204304",805.612767236814,-0.710266520378656,0.0947121373298417,-7.4992133046803,6.42019792897055e-14,4.59756911791639e-13
"ENSG00000162714",1057.97452133401,-0.820770644383603,0.109464675072452,-7.49804120681266,6.47785384970889e-14,4.63692183367982e-13
"ENSG00000176490",559.583723140561,-0.867360626498169,0.115686691558564,-7.49749703110048,6.50479477902167e-14,4.65426475473119e-13
"ENSG00000185379",309.292504353178,-1.36771849388567,0.18260403616467,-7.49007810896512,6.88326377216593e-14,4.92301124647032e-13
"ENSG00000108773",1798.4222153606,0.582123841802651,0.0777233719506985,7.48968845782841,6.90372887299715e-14,4.93559083345354e-13
"ENSG00000147224",1970.09995971062,0.512417238628309,0.0684362159601222,7.48751565876896,7.0189492499204e-14,5.01587385381651e-13
"ENSG00000139684",1028.43808323468,0.643058012155225,0.0858943798420783,7.48661336559532,7.06735015563154e-14,5.04835944922256e-13
"ENSG00000112659",605.996740819244,-0.85673295513502,0.114474373132515,-7.48405893555991,7.20616144606055e-14,5.14537320397449e-13
"ENSG00000182704",144.677540179607,-1.52812401453929,0.204226389954726,-7.4825002531654,7.29217540691135e-14,5.20462336238706e-13
"ENSG00000247626",323.080448002962,-1.17212054372268,0.156666065307282,-7.48164920988918,7.33956431364249e-14,5.23626796230677e-13
"ENSG00000105376",1463.61693455415,0.627514406055147,0.0838908706433415,7.48012747087818,7.4250555471816e-14,5.29505831581637e-13
"ENSG00000108342",254.539753798194,-1.31494401561578,0.175799607907414,-7.47978923996408,7.44418989954884e-14,5.30649814276938e-13
"ENSG00000163510",327.46924513975,-1.16625963142524,0.155924775817546,-7.47963000305947,7.45321500128316e-14,5.31072520730965e-13
"ENSG00000168175",1543.25618486043,-0.6331138606651,0.0846798143843721,-7.47656174340816,7.62923067744671e-14,5.43388708856915e-13
"ENSG00000106992",903.978751559433,0.838918369669118,0.112224354967966,7.47536815790637,7.69880106701668e-14,5.48116301692416e-13
"ENSG00000128245",1652.84134664032,-0.546321276926864,0.0730999616996421,-7.47361919520047,7.80187040588639e-14,5.55223942033176e-13
