pathway,pval,padj,log2err,ES,NES,size,collection
KEGG_MEDICUS_REFERENCE_KINETOCHORE_MICROTUBULE_ATTACHMENT,0.0022760221413932295,0.00905351029576418,0.4317076958033464,0.6847616784690451,1.8014683493123407,16,C2-CP-KEGG_MEDICUS
KEGG_MEDICUS_REFERENCE_LESION_BYPASS_BY_TLS_AND_DSB_FORMATION,0.09722222222222222,0.19553682896379523,0.20207170902115992,-0.5316596274221587,-1.405755450002087,15,C2-CP-KEGG_MEDICUS
KEGG_MEDICUS_REFERENCE_LONG_PATCH_BER,0.06464646464646465,0.13775853775853775,0.2529611230696109,0.5482142711788401,1.4576157338995217,17,C2-CP-KEGG_MEDICUS
KEGG_MEDICUS_REFERENCE_LPAR_GNB_G_RHO_SIGNALING_PATHWAY,0.011253691641086673,0.032490496834750235,0.3807304007227924,0.6249968136161658,1.6442391762749382,16,C2-CP-KEGG_MEDICUS
KEGG_MEDICUS_REFERENCE_MACHR_CA2_APOPTOTIC_PATHWAY,1.734603556332824e-4,9.408910199502288e-4,0.5188480777437918,0.7677450322288617,1.972951589579275,15,C2-CP-KEGG_MEDICUS
KEGG_MEDICUS_REFERENCE_MGLUR5_CA2_APOPTOTIC_PATHWAY,0.014661632211717656,0.040375879475345544,0.3807304007227924,0.6310976761674962,1.72645066580715,19,C2-CP-KEGG_MEDICUS
KEGG_MEDICUS_REFERENCE_MICROTUBULE_DEPOLYMERIZATION,0.12727272727272726,0.23486410496719773,0.17669426893849804,0.4775383253021028,1.3063688725220957,19,C2-CP-KEGG_MEDICUS
KEGG_MEDICUS_REFERENCE_MICROTUBULE_DEPOLYMERIZATION_AT_THE_MINUS_ENDS,0.014195795695165337,0.03970386608491555,0.3807304007227924,0.6129723196939783,1.61260518462729,16,C2-CP-KEGG_MEDICUS
KEGG_MEDICUS_REFERENCE_MICROTUBULE_NUCLEATION,7.576871274771199e-5,5.023185030311277e-4,0.5384340963099162,0.6995179044938773,2.045531988451062,24,C2-CP-KEGG_MEDICUS
KEGG_MEDICUS_REFERENCE_MICROTUBULE_RHOA_SIGNALING_PATHWAY,0.0018243405904416498,0.00794237744530479,0.45505986738722953,0.7034530936122569,1.8703714062471413,17,C2-CP-KEGG_MEDICUS
KEGG_MEDICUS_REFERENCE_MISMATCH_REPAIR,0.2627599243856333,0.3855248070903964,0.11378726182188,0.3883509591739059,1.1489907383566529,26,C2-CP-KEGG_MEDICUS
KEGG_MEDICUS_REFERENCE_MITOCHONDRIAL_COMPLEX_UCP1_IN_THERMOGENESIS,1.2397600942999452e-21,1.109585284398451e-19,1.2039752407526414,0.8243334016145842,2.8834795449959945,60,C2-CP-KEGG_MEDICUS
KEGG_MEDICUS_REFERENCE_NUCLEAR_EXPORT_OF_MRNA,0.560077519379845,0.655254091300603,0.07165273668294567,0.3090927990387846,0.9458685086291986,30,C2-CP-KEGG_MEDICUS
KEGG_MEDICUS_REFERENCE_ORGANIZATION_OF_THE_INNER_KINETOCHORE,0.883629191321499,0.8936137019579,0.050702793702934776,-0.255757592889302,-0.6966100695027402,17,C2-CP-KEGG_MEDICUS
KEGG_MEDICUS_REFERENCE_ORGANIZATION_OF_THE_OUTER_KINETOCHORE,0.10650887573964497,0.20950646986149943,0.19189224038483796,-0.472942671578998,-1.3472059818424216,19,C2-CP-KEGG_MEDICUS
KEGG_MEDICUS_REFERENCE_ORIGIN_UNWINDING_AND_ELONGATION,0.025079515968225982,0.06413190511874929,0.35248785758361917,0.5158636329873542,1.5786170583953425,30,C2-CP-KEGG_MEDICUS
KEGG_MEDICUS_REFERENCE_P4_PR_RAS_ERK_SIGNALING_PATHWAY,0.3253012048192771,0.45849539891850866,0.10395847155995677,0.4415540395321379,1.134705804153469,15,C2-CP-KEGG_MEDICUS
KEGG_MEDICUS_REFERENCE_PDGF_PDGFR_RAS_ERK_SIGNALING_PATHWAY,0.20682730923694778,0.3305543602983362,0.13500203382863138,0.4808370916410587,1.2356554122242867,15,C2-CP-KEGG_MEDICUS
KEGG_MEDICUS_REFERENCE_PINK_PARKIN_MEDIATED_AUTOPHAGOSOME_FORMATION,0.017592270177348022,0.04700024420515367,0.35248785758361917,0.6051420815979985,1.5920054248261508,16,C2-CP-KEGG_MEDICUS
KEGG_MEDICUS_REFERENCE_PP2A_AKT_SIGNALING_PATHWAY,0.6008064516129032,0.6708553791887125,0.07011321576425601,0.33918497284092963,0.9090703926270607,18,C2-CP-KEGG_MEDICUS
KEGG_MEDICUS_REFERENCE_PRE_IC_FORMATION,0.5264270613107822,0.6324190870780537,0.07934349601349727,-0.31348622700538625,-0.9620246572529088,27,C2-CP-KEGG_MEDICUS
KEGG_MEDICUS_REFERENCE_PRNP_PI3K_NOX2_SIGNALING_PATHWAY,0.15514018691588785,0.2644770805518469,0.15214492236756472,0.42846700727311166,1.2601177812606466,25,C2-CP-KEGG_MEDICUS
KEGG_MEDICUS_REFERENCE_PROMOTION_OF_MICROTUBULE_GROWTH,2.4937636558264114e-4,0.0013128932188027284,0.49849310876659025,0.7255480573915588,1.9445857281892953,18,C2-CP-KEGG_MEDICUS
KEGG_MEDICUS_REFERENCE_RAB7_REGULATED_MICROTUBULE_MINUS_END_DIRECTED_TRANSPORT,3.48044226514282e-5,2.595829856085687e-4,0.557332238758646,0.6366688235724144,2.0204052941959776,36,C2-CP-KEGG_MEDICUS
KEGG_MEDICUS_REFERENCE_REGULATION_OF_GF_RTK_RAS_ERK_SIGNALING_PTP,0.1388888888888889,0.24453551912568303,0.16693384871319314,-0.49885505381640016,-1.3190172330062113,15,C2-CP-KEGG_MEDICUS
KEGG_MEDICUS_REFERENCE_RETROGRADE_AXONAL_TRANSPORT,8.148578650179201e-4,0.0038276984169965753,0.47727081536286214,0.6080069814940116,1.8946733808013787,31,C2-CP-KEGG_MEDICUS
KEGG_MEDICUS_REFERENCE_RTK_PLCG_ITPR_SIGNALING_PATHWAY,0.7019027484143763,0.7347403038957506,0.06479433660007268,-0.27987243324537037,-0.8476794189869646,26,C2-CP-KEGG_MEDICUS
