pathway,pval,padj,log2err,ES,NES,size,collection
LEIN_MEDULLA_MARKERS,0.20454545454545456,0.31122702434177846,0.12563992130984047,0.33759718607956346,1.1628164941484553,55,C2-CGP
LEIN_MIDBRAIN_MARKERS,0.5135623869801085,0.6087924984731088,0.07253518643945886,0.28778659459532085,0.9712083541312179,51,C2-CGP
LEIN_NEURON_MARKERS,0.15892857142857142,0.2574499030381383,0.14641623786055022,0.3739878880551019,1.2352695128599547,45,C2-CGP
LEIN_OLIGODENDROCYTE_MARKERS,0.022599690158143417,0.05669151505135876,0.35248785758361917,0.4354471509690604,1.4884435529893376,53,C2-CGP
LEIN_PONS_MARKERS,1.4114925837475608e-4,7.52595832951359e-4,0.5188480777437918,0.5432713698553213,1.8712386705661443,55,C2-CGP
LEI_MYB_TARGETS,1.3106767459363711e-14,4.0476914432514994e-13,0.9865462835875821,0.5161764597515881,2.2276419997335903,255,C2-CGP
LENAOUR_DENDRITIC_CELL_MATURATION_DN,9.786150784303105e-6,6.755948723268204e-5,0.5933254763964051,0.5260501990770041,1.9680881595674375,86,C2-CGP
LENAOUR_DENDRITIC_CELL_MATURATION_UP,0.0015501066300897999,0.0061078100864859096,0.45505986738722953,0.4728529056196642,1.7021235111430597,71,C2-CGP
LEONARD_HYPOXIA,0.31785714285714284,0.42687566988210074,0.09821233512174378,0.3432680539527805,1.0893121970994284,36,C2-CGP
LE_EGR2_TARGETS_DN,0.05935251798561151,0.12405121774140321,0.24891111443470243,0.36601621513695726,1.3476032219955658,78,C2-CGP
LE_EGR2_TARGETS_UP,0.0852994555353902,0.1626791747120912,0.20658792269689108,0.3323392437500575,1.2715148883873089,95,C2-CGP
LE_NEURONAL_DIFFERENTIATION_DN,0.5774058577405857,0.6610228777971255,0.07399014391013414,-0.32553500970038896,-0.8960138062874121,17,C2-CGP
LIANG_HEMATOPOIESIS_STEM_CELL_NUMBER_LARGE_VS_TINY_DN,0.6696428571428571,0.735374671340929,0.05896944666909967,0.275148894885224,0.8731457639752651,36,C2-CGP
LIANG_HEMATOPOIESIS_STEM_CELL_NUMBER_LARGE_VS_TINY_UP,0.0032507843055673137,0.011314535374655123,0.4317076958033464,0.5612477994737992,1.7360525771096347,31,C2-CGP
LIANG_HEMATOPOIESIS_STEM_CELL_NUMBER_SMALL_VS_HUGE_DN,0.004953543864162753,0.0161006237660076,0.40701791892395395,0.58260373846775515,1.7316922306534765,26,C2-CGP
LIANG_HEMATOPOIESIS_STEM_CELL_NUMBER_SMALL_VS_HUGE_UP,0.048665345904716314,0.1086946139369154,0.3217759180753611,0.4727515334608703,1.4757507581186156,33,C2-CGP
LIANG_SILENCED_BY_METHYLATION_2,0.13829787234042554,0.2321734230642469,0.15740289930528326,0.4071006416073131,1.2592443456668818,31,C2-CGP
LIANG_SILENCED_BY_METHYLATION_UP,0.00109020954535789,0.004486149623426719,0.45505986738722953,0.6680975842488099,1.8289202104907567,19,C2-CGP
LIAN_LIPA_TARGETS_3M,0.14673913043478262,0.2427249246663797,0.15419096658142434,0.4553290668242506,1.2839247974537251,21,C2-CGP
